iter	RMSE
1503	0.06409761712
1504	0.0640751544
1505	0.0640413652
1506	0.06402669857
1507	0.06402306408
1508	0.06399416859
1509	0.06396516925
1510	0.06392759223
1511	0.06389539338
1512	0.06387496962
1513	0.06385591895
1514	0.06384481928
1515	0.06381119289
1516	0.06380769997
1517	0.06380448319
1518	0.06378316658
1519	0.0637584255
1520	0.06373740694
1521	0.0637197872
1522	0.06370232878
1523	0.06369033715
1524	0.06366449262
1525	0.06363745832
1526	0.06361394923
1527	0.06359042328
1528	0.06356140507
1529	0.06353893506
1530	0.06351295132
1531	0.06349089858
1532	0.06348308661
1533	0.06346267098
1534	0.06344528809
1535	0.06342220997
1536	0.06340023669
1537	0.0633817585
1538	0.06336059627
1539	0.06333996888
1540	0.06331701134
1541	0.06331425043
1542	0.06328331534
1543	0.06327567492
1544	0.06325504868
1545	0.06322597934
1546	0.06319752521
1547	0.0631811787
1548	0.06316114587
1549	0.06314124082
1550	0.06312413353
1551	0.06310510751
1552	0.06307975783
1553	0.06305594247
1554	0.06301846256
1555	0.06300715665
1556	0.06298085251
1557	0.06296010469
1558	0.06292688574
1559	0.06292355945
1560	0.06291070893
1561	0.06288015555
1562	0.06287661364
1563	0.06285957203
1564	0.06284699373
1565	0.06282347815
1566	0.06282023485
1567	0.06279448062
1568	0.06275978766
1569	0.06275659182
1570	0.06272604304
1571	0.0627134684
1572	0.06270240306
1573	0.06269898326
1574	0.06268356413
1575	0.06265035147
1576	0.0626469703
1577	0.06264387517
1578	0.06264091394
1579	0.06261556079
1580	0.06260740287
1581	0.06257212845
1582	0.06254898134
1583	0.06252142619
1584	0.06249316521
1585	0.06247326099
1586	0.0624582057
1587	0.06245078753
1588	0.06243070046
1589	0.06239963859
1590	0.06238042343
1591	0.0623609103
1592	0.06233389493
1593	0.06230856261
1594	0.0622867607
1595	0.06226246563
1596	0.06222240268
1597	0.06220668511
1598	0.06220399734
1599	0.06218307948
1600	0.06215837528
1601	0.06213953802
1602	0.06212058952
1603	0.06210813458
1604	0.06207951717
1605	0.06207039023
1606	0.06206783627
1607	0.06206530831
1608	0.06206267005
1609	0.06203960776
1610	0.06201837293
1611	0.06198769421
1612	0.06196535974
1613	0.0619401457
1614	0.06192266835
1615	0.06189827314
1616	0.06187370155
1617	0.06184364058
1618	0.06182126338
1619	0.06179673435
1620	0.06179368739
1621	0.06179124771
1622	0.06177426075
1623	0.06174682954
1624	0.06173028879
1625	0.06171221959
1626	0.06167563076
1627	0.06164895696
1628	0.06162430969
1629	0.06159849057
1630	0.06158414791
1631	0.06156482755
1632	0.06154045256
1633	0.06151352605
1634	0.06149444458
1635	0.06147358487
1636	0.06145048141
1637	0.06143912895
1638	0.06142436645
1639	0.06141471181
1640	0.06139982201
1641	0.06136996638
1642	0.06133914309
1643	0.06132599924
1644	0.06129140865
1645	0.06128902513
1646	0.06127634861
1647	0.06127341816
1648	0.06124560573
1649	0.06121522408
1650	0.0611982883
1651	0.06117773685
1652	0.06115243759
1653	0.06112486507
1654	0.0611074265
1655	0.06108158086
1656	0.0610587998
1657	0.06104007471
1658	0.06100536046
1659	0.06098448165
1660	0.06098180942
1661	0.06095545472
1662	0.06093436022
1663	0.06090023409
1664	0.06087809682
1665	0.06085402126
1666	0.06083322414
1667	0.0607896012
1668	0.06077543963
1669	0.0607517791
1670	0.06072249495
1671	0.06070832484
1672	0.0606808624
1673	0.06067857087
1674	0.06066705407
1675	0.06064684938
1676	0.06062543947
1677	0.06060229802
1678	0.06057830727
1679	0.06056786293
1680	0.0605477708
1681	0.06052600759
1682	0.06050054603
1683	0.06049033361
1684	0.06048762025
1685	0.06045122046
1686	0.06043125645
1687	0.06041292458
1688	0.06039699418
1689	0.06038814983
1690	0.06038556149
1691	0.06035857256
1692	0.06032604962
1693	0.06030262582
1694	0.06027974289
1695	0.06027685816
1696	0.06026060188
1697	0.06022676678
1698	0.06018386024
1699	0.06015029682
1700	0.06014751044
1701	0.0601299788
1702	0.06011307175
1703	0.0600756712
1704	0.06006737567
1705	0.06004905821
1706	0.06004687785
1707	0.06002537097
1708	0.06000631049
1709	0.05998611387
1710	0.05997593244
1711	0.05997314234
1712	0.05995268862
1713	0.05994128358
1714	0.05991755182
1715	0.05988383357
1716	0.05988169892
1717	0.05986080572
1718	0.05984367791
1719	0.05981756866
1720	0.05980660853
1721	0.05979962739
1722	0.05977349452
1723	0.0597498612
1724	0.0597414155
1725	0.05971618954
1726	0.05970056279
1727	0.0596787414
1728	0.05965329229
1729	0.05963725104
1730	0.05963484277
1731	0.0596161764
1732	0.05960298832
1733	0.05959181711
1734	0.05957564034
1735	0.05954940683
1736	0.05954574017
1737	0.05951612194
1738	0.05950653206
1739	0.05949167057
1740	0.05945307856
1741	0.05942786343
1742	0.05939910967
1743	0.05937036672
1744	0.05933975953
1745	0.05933200727
1746	0.05930910591
1747	0.05930705341
1748	0.05928814728
1749	0.05926904586
1750	0.05923781162
1751	0.05921981409
1752	0.05920046851
1753	0.05918692912
1754	0.05916127479
1755	0.05913871304
1756	0.05911621517
1757	0.05910687375
1758	0.05909726954
1759	0.05907015959
1760	0.05904733684
1761	0.05902906778
1762	0.05900899139
1763	0.05900259914
1764	0.05898209061
1765	0.05896785358
1766	0.05895193195
1767	0.05891996399
1768	0.05889919262
1769	0.05887914053
1770	0.05887042507
1771	0.05886778208
1772	0.05884642138
1773	0.05882698205
1774	0.05880761667
1775	0.0587871004
1776	0.05878449721
1777	0.05876116498
1778	0.05875859628
1779	0.05873120768
1780	0.05870440143
1781	0.05868243557
1782	0.05866831052
1783	0.05865636749
1784	0.05865393003
1785	0.05864653173
1786	0.05863746683
1787	0.05862127221
1788	0.05860289409
1789	0.05857896081
1790	0.0585744046
1791	0.05855539092
1792	0.05853354855
1793	0.05853156872
1794	0.05851642941
1795	0.05851447007
1796	0.05848710682
1797	0.05846467944
1798	0.05846274035
1799	0.05844285516
1800	0.05842178478
1801	0.05841986158
1802	0.05840682648
1803	0.05838897497
1804	0.05836879878
1805	0.05836637554
1806	0.05835912763
1807	0.05835670965
1808	0.05833262184
1809	0.05830930068
1810	0.05829512358
1811	0.05826846379
1812	0.05825058265
1813	0.05824833603
1814	0.05823932961
1815	0.05822409434
1816	0.05820287163
1817	0.05817210056
1818	0.05815081688
1819	0.05814598474
1820	0.05812119601
1821	0.05810678941
1822	0.05807486837
1823	0.05804565136
1824	0.05802155315
1825	0.05801977468
1826	0.05801796226
1827	0.05800906721
1828	0.05799752926
1829	0.05797584199
1830	0.05795122458
1831	0.05794272949
1832	0.05794011292
1833	0.05793837914
1834	0.0579130435
1835	0.05788828543
1836	0.05785524775
1837	0.05784079769
1838	0.0578256606
1839	0.05782316625
1840	0.05779617194
1841	0.05779395252
1842	0.05776811803
1843	0.0577465584
1844	0.05773111078
1845	0.0577121777
1846	0.05769729094
1847	0.05767239776
1848	0.05766535731
1849	0.05764739947
1850	0.05761246132
1851	0.05758785786
1852	0.05757719974
1853	0.05755556476
1854	0.05753692889
1855	0.05753522005
1856	0.05751539671
1857	0.05749916604
1858	0.05749747903
1859	0.05746972658
1860	0.0574538476
1861	0.05743670311
1862	0.05743481166
1863	0.05741645122
1864	0.05741419608
1865	0.05740105263
1866	0.0573784993
1867	0.0573383798
1868	0.05732579449
1869	0.05732427664
1870	0.05731198891
1871	0.05729488931
1872	0.05727670943
1873	0.05725779336
1874	0.05722843487
1875	0.05722674989
1876	0.05720491445
1877	0.05718864406
1878	0.05716677643
1879	0.05715812437
1880	0.05712694266
1881	0.05712533469
1882	0.05711317486
1883	0.05711156558
1884	0.05708114809
1885	0.05707277856
1886	0.05704733012
1887	0.05702176491
1888	0.05699838601
1889	0.05698231817
1890	0.05696428899
1891	0.05694447068
1892	0.05692621317
1893	0.05691144841
1894	0.05690590542
1895	0.05688507017
1896	0.05686236139
1897	0.05686080067
1898	0.05684795542
1899	0.05684639697
1900	0.0568442024
1901	0.05682031824
1902	0.05681879973
1903	0.05679488919
1904	0.05678882546
1905	0.05677708691
1906	0.05675840401
1907	0.05673585284
1908	0.0567287954
1909	0.05671120507
1910	0.056691445
1911	0.05667374953
1912	0.05664753498
1913	0.05661329743
1914	0.05659356962
1915	0.05656544945
1916	0.05654516594
1917	0.0565285593
1918	0.05651798256
1919	0.05650018463
1920	0.0564776515
1921	0.05645319827
1922	0.05643668454
1923	0.05642630893
1924	0.05641051821
1925	0.05639505996
1926	0.05638072038
1927	0.05636828434
1928	0.05634431145
1929	0.05631219291
1930	0.0562992142
1931	0.05627563702
1932	0.05625562234
1933	0.05624419343
1934	0.05621899529
1935	0.05618808006
1936	0.05615931848
1937	0.05615282957
1938	0.05612699518
1939	0.05611742326
1940	0.05610231974
1941	0.05607730623
1942	0.0560568951
1943	0.05604173059
1944	0.05600962553
1945	0.05598979966
1946	0.05597698804
1947	0.05595092831
1948	0.05593120053
1949	0.05592131148
1950	0.05591338008
1951	0.0559027394
1952	0.05589098449
1953	0.05588948032
1954	0.05586609016
1955	0.05584905504
1956	0.05584756137
1957	0.05584608372
1958	0.05583975006
1959	0.05582315158
1960	0.05580121191
1961	0.0557997474
1962	0.05577894449
1963	0.05575851818
1964	0.0557570093
1965	0.05573754151
1966	0.05572787199
1967	0.05571151801
1968	0.05568387425
1969	0.05566661536
1970	0.05564347263
1971	0.05563669247
1972	0.05560752392
1973	0.05558659179
1974	0.05558479811
1975	0.05556537715
1976	0.05555358692
1977	0.05554111804
1978	0.05552983819
1979	0.05552299797
1980	0.05551338921
1981	0.05548412805
1982	0.05548271911
1983	0.05546418413
1984	0.05545803294
1985	0.05543983709
1986	0.05542534557
1987	0.05541616907
1988	0.05539048968
1989	0.05536145809
1990	0.05534365871
1991	0.05532352978
1992	0.05529896916
1993	0.05528392434
1994	0.05525780663
1995	0.0552378472
1996	0.0552096911
1997	0.05517462994
1998	0.05515479335
1999	0.05513379877
2000	0.05512057427
2001	0.0550986589
2002	0.05508657184
2003	0.05507720787
2004	0.05505852601
2005	0.05503179612
2006	0.05500918701
2007	0.0550029547
2008	0.0549964043
2009	0.05497194636
2010	0.05497054932
2011	0.05495107759
2012	0.05493082009
2013	0.05492356148
2014	0.05490728845
2015	0.05488800019
2016	0.05487151105
2017	0.05486338762
2018	0.05485253863
2019	0.05484082477
2020	0.05483898257
2021	0.05482365638
2022	0.05480853434
2023	0.05479933968
2024	0.05479731343
2025	0.05478646643
2026	0.05477570452
2027	0.05477436295
2028	0.05474902574
2029	0.05474003734
2030	0.05472081878
2031	0.05470987096
2032	0.05467781043
2033	0.05466076765
2034	0.05463395888
2035	0.05462065414
2036	0.05461931236
2037	0.05460841153
2038	0.05460708476
2039	0.05458820282
2040	0.05457000568
2041	0.05456799104
2042	0.05456669764
2043	0.05454352099
2044	0.0545357644
2045	0.05451570901
2046	0.05449445609
2047	0.05447478322
2048	0.0544675647
2049	0.05444875521
2050	0.05444539714
2051	0.05442630429
2052	0.05440434699
2053	0.05437579033
2054	0.05434785434
2055	0.05432574719
2056	0.05429874618
2057	0.05427390254
2058	0.05424977685
2059	0.05422504755
2060	0.0542066649
2061	0.05418491578
2062	0.05416396954
2063	0.05414294963
2064	0.05413996267
2065	0.05413866821
2066	0.05411570913
2067	0.05410846391
2068	0.05408975894
2069	0.05408174989
2070	0.05407245916
2071	0.05405296479
2072	0.05404649669
2073	0.05402125524
2074	0.05399718739
2075	0.05397554601
2076	0.05395565454
2077	0.05395218879
2078	0.05393089156
2079	0.05391871298
2080	0.05390030956
2081	0.05389899736
2082	0.05387795068
2083	0.05387602619
2084	0.05387048264
2085	0.05384842725
2086	0.05382506442
2087	0.05381494036
2088	0.05378976742
2089	0.05377363622
2090	0.05376320632
2091	0.05374692434
2092	0.05373238071
2093	0.05372487307
2094	0.05370199411
2095	0.0536864085
2096	0.05367067598
2097	0.053657632
2098	0.05364133404
2099	0.05361957081
2100	0.05360957184
2101	0.05359387593
2102	0.05359256598
2103	0.05358238162
2104	0.05357645626
2105	0.05357519836
2106	0.05354964947
2107	0.05352598407
2108	0.05352163083
2109	0.05349528299
2110	0.05347105895
2111	0.05345425995
2112	0.0534530129
2113	0.05342505688
2114	0.05340826095
2115	0.05338344994
2116	0.05336426258
2117	0.05333320554
2118	0.05331421584
2119	0.05328881303
2120	0.05328028495
2121	0.05324968391
2122	0.05323576372
2123	0.05321467402
2124	0.05320113321
2125	0.0531782822
2126	0.05315760306
2127	0.0531455159
2128	0.05313091515
2129	0.05311340571
2130	0.0530944175
2131	0.05307143845
2132	0.05305253969
2133	0.05303269656
2134	0.05302274212
2135	0.05300670941
2136	0.05298121912
2137	0.05295550973
2138	0.05295051364
2139	0.05293079874
2140	0.05291420841
2141	0.05290801529
2142	0.05288394322
2143	0.05288272272
2144	0.05286547145
2145	0.05285399644
2146	0.05285198673
2147	0.05283220697
2148	0.05281443588
2149	0.05279088011
2150	0.05277372861
2151	0.05275525059
2152	0.05274378769
2153	0.05273635768
2154	0.05271845751
2155	0.05270558071
2156	0.05270437686
2157	0.05269746342
2158	0.05268413797
2159	0.052666155
2160	0.05265121277
2161	0.05262948535
2162	0.05262175502
2163	0.05261417292
2164	0.05260791235
2165	0.05259531237
2166	0.052577143
2167	0.05255547735
2168	0.05255427345
2169	0.05253395942
2170	0.05251560364
2171	0.05249485761
2172	0.0524836622
2173	0.05248253847
2174	0.05245918782
2175	0.05243650712
2176	0.05240557592
2177	0.05237406766
2178	0.05236523693
2179	0.05234459727
2180	0.05233209064
2181	0.05231683919
2182	0.05230307532
2183	0.05229711986
2184	0.05228740541
2185	0.05227333156
2186	0.05225939613
2187	0.0522561004
2188	0.05224063309
2189	0.05221600813
2190	0.05219657993
2191	0.05217589685
2192	0.0521584083
2193	0.05215730475
2194	0.05214500693
2195	0.05212404624
2196	0.05210012958
2197	0.05208619334
2198	0.05207856153
2199	0.05207057987
2200	0.05206937529
2201	0.05206647319
2202	0.05203776654
2203	0.05202422931
2204	0.05199909977
2205	0.05199474338
2206	0.05196645195
2207	0.05194409977
2208	0.0519313961
2209	0.0519169292
2210	0.05189493464
2211	0.05187334477
2212	0.05187219789
2213	0.05184442086
2214	0.05184170976
2215	0.05182315084
2216	0.05181491358
2217	0.05180735781
2218	0.05179231205
2219	0.05178064835
2220	0.05176124791
2221	0.05175046072
2222	0.05173005924
2223	0.05171519067
2224	0.0516886239
2225	0.05166776671
2226	0.05165304605
2227	0.05163659722
2228	0.05162177685
2229	0.05160724551
2230	0.05159278549
2231	0.05157636263
2232	0.05154919362
2233	0.051538271
2234	0.05152240354
2235	0.05151244493
2236	0.05150647155
2237	0.05148746694
2238	0.05146519859
2239	0.05145091115
2240	0.05144973068
2241	0.05144860747
2242	0.05143165695
2243	0.05141790943
2244	0.05139876434
2245	0.05138309123
2246	0.05137074955
2247	0.05135645407
2248	0.05134014671
2249	0.05132948031
2250	0.05131856264
2251	0.05129793364
2252	0.05127100236
2253	0.05125427283
2254	0.05125093513
2255	0.05123789113
2256	0.05123286162
2257	0.05122575268
2258	0.05121054834
2259	0.05120540733
2260	0.05118732061
2261	0.05116041228
2262	0.05113816672
2263	0.05112221972
2264	0.05109787124
2265	0.05107291336
2266	0.05106791808
2267	0.05105970314
2268	0.05104865689
2269	0.05103899691
2270	0.05103655891
2271	0.05101758392
2272	0.05100408983
2273	0.05097907885
2274	0.05096056292
2275	0.05093911964
2276	0.0509186648
2277	0.05091750943
2278	0.05090823184
2279	0.05090703036
2280	0.05089923578
2281	0.05088038703
2282	0.05086398464
2283	0.05086016527
2284	0.05084206333
2285	0.05082007706
2286	0.05079758492
2287	0.0507664033
2288	0.0507526708
2289	0.05074179636
2290	0.05071846283
2291	0.05070710979
2292	0.05068649204
2293	0.05066348002
2294	0.05065046564
2295	0.05063049108
2296	0.05061426467
2297	0.05060756485
2298	0.05059575297
2299	0.05057257227
2300	0.05056149842
2301	0.05055168484
2302	0.05053698076
2303	0.05051872047
2304	0.05050368117
2305	0.0505020572
2306	0.05047239372
2307	0.05045806072
2308	0.05045696329
2309	0.05044304189
2310	0.05042161484
2311	0.05041518954
2312	0.05039022162
2313	0.05038347396
2314	0.05036285511
2315	0.05034371579
2316	0.05032841233
2317	0.05030690893
2318	0.05030032447
2319	0.05027908237
2320	0.05026764531
2321	0.0502627082
2322	0.05024552425
2323	0.05022981429
2324	0.05021038776
2325	0.05019316628
2326	0.05018069559
2327	0.05016848498
2328	0.0501463953
2329	0.05012860138
2330	0.05011118663
2331	0.0500855455
2332	0.05007348054
2333	0.05007157514
2334	0.05006658809
2335	0.05005803508
2336	0.05002578428
2337	0.05001094254
2338	0.04999290672
2339	0.04996714225
2340	0.04994217828
2341	0.04992048441
2342	0.04990467237
2343	0.04990129046
2344	0.04987476949
2345	0.04987098442
2346	0.04985977032
2347	0.04984214358
2348	0.04982380263
2349	0.04980794105
2350	0.04978387891
2351	0.04977141029
2352	0.04975011106
2353	0.04973562698
2354	0.04971366209
2355	0.04969143777
2356	0.04967355597
2357	0.04965504942
2358	0.04963787698
2359	0.04963038385
2360	0.04960280142
2361	0.04957196003
2362	0.04956391108
2363	0.04954963904
2364	0.04952639171
2365	0.0495251429
2366	0.0495203691
2367	0.04950145767
2368	0.04947727789
2369	0.04946663011
2370	0.04944781212
2371	0.04942968122
2372	0.04941698823
2373	0.04940721448
2374	0.0493909966
2375	0.04937972786
2376	0.04934785086
2377	0.04934152438
2378	0.04933473854
2379	0.04931567016
2380	0.04931231389
2381	0.04928956172
2382	0.0492766268
2383	0.04927316013
2384	0.04926643449
2385	0.04925409622
2386	0.04924891141
2387	0.04924686718
2388	0.04923840901
2389	0.04921916618
2390	0.04920733624
2391	0.04918886034
2392	0.0491843659
2393	0.04916506941
2394	0.04915180884
2395	0.04914116459
2396	0.04912190125
2397	0.04910917348
2398	0.04909546093
2399	0.04907954587
2400	0.04906438085
2401	0.04905234173
2402	0.04903839064
2403	0.04902125409
2404	0.0489973713
2405	0.04898931536
2406	0.04897124848
2407	0.04895774881
2408	0.04894671793
2409	0.04893700664
2410	0.04891694641
2411	0.04890101191
2412	0.04888312404
2413	0.04886646645
2414	0.04886159782
2415	0.04884365669
2416	0.04882679475
2417	0.04880854842
2418	0.04878898864
2419	0.04877038823
2420	0.0487507721
2421	0.04874631359
2422	0.04873877612
2423	0.04873082612
2424	0.04870322726
2425	0.04868628055
2426	0.04867073171
2427	0.04865386594
2428	0.04863141003
2429	0.04861479082
2430	0.04860257696
2431	0.04858847576
2432	0.04857886819
2433	0.04855695138
2434	0.04853637201
2435	0.04852689542
2436	0.04851150177
2437	0.04848506471
2438	0.04846546135
2439	0.04845397423
2440	0.04843333369
2441	0.04841654259
2442	0.04839981245
2443	0.04838189227
2444	0.0483732677
2445	0.04835785816
2446	0.04833765751
2447	0.04831913866
2448	0.0483001312
2449	0.04829498247
2450	0.04828210153
2451	0.04827338118
2452	0.04825507532
2453	0.04824796417
2454	0.04822663657
2455	0.04820902334
2456	0.04820324118
2457	0.04818882751
2458	0.04818031297
2459	0.04816357816
2460	0.04815861387
2461	0.048139357
2462	0.04813084185
2463	0.04811494051
2464	0.04810009789
2465	0.04809246613
2466	0.04807186196
2467	0.04805594868
2468	0.04803951584
2469	0.04802534148
2470	0.04801092089
2471	0.04799331745
2472	0.0479737963
2473	0.04795138688
2474	0.04793517877
2475	0.04791902242
2476	0.04790312583
2477	0.04788155712
2478	0.04786460084
2479	0.04784932074
2480	0.04783340661
2481	0.04781075327
2482	0.04780276988
2483	0.04778725068
2484	0.04776978736
2485	0.04776244373
2486	0.04775353474
2487	0.04774078504
2488	0.047738117
2489	0.04771395036
2490	0.0477077478
2491	0.04770028351
2492	0.0476942393
2493	0.04768594848
2494	0.04767207776
2495	0.04766177159
2496	0.04765273892
2497	0.04762794309
2498	0.04762384608
2499	0.04761479855
2500	0.04759802079
2501	0.04758584138
2502	0.04757395614
2503	0.04756570365
2504	0.04755156388
2505	0.04753981527
2506	0.04752519209
2507	0.04750819063
2508	0.0474997924
2509	0.04747637159
2510	0.04746623454
2511	0.04745344757
2512	0.04743307344
2513	0.04741549848
2514	0.04739953645
2515	0.04738248429
2516	0.0473669008
2517	0.04734620284
2518	0.04734355195
2519	0.04733913036
2520	0.04733300297
2521	0.04731871674
2522	0.04730933659
2523	0.0472907826
2524	0.04727362852
2525	0.04726648274
2526	0.04723977807
2527	0.04721672489
2528	0.04720486591
2529	0.04718906515
2530	0.04717324165
2531	0.04716025124
2532	0.04713681993
2533	0.04711847393
2534	0.04710296566
2535	0.04708533832
2536	0.04706513157
2537	0.04704643838
2538	0.04702781325
2539	0.04701017469
2540	0.04699808371
2541	0.04698908911
2542	0.04697924773
2543	0.04697413117
2544	0.04695572931
2545	0.04694314202
2546	0.04692913227
2547	0.04690586528
2548	0.04689585172
2549	0.04687871976
2550	0.04686969865
2551	0.04686015807
2552	0.04684524708
2553	0.04683144426
2554	0.04681158379
2555	0.04679734703
2556	0.04679036011
2557	0.04678936807
2558	0.04677574966
2559	0.04675287767
2560	0.04674301749
2561	0.04672883225
2562	0.04672521462
2563	0.04671353346
2564	0.04669309238
2565	0.0466921194
2566	0.04667603549
2567	0.04666367903
2568	0.04665904944
2569	0.04664290766
2570	0.04664175538
2571	0.04662125188
2572	0.04661270429
2573	0.04659857714
2574	0.04659373995
2575	0.0465879912
2576	0.04657625906
2577	0.04657507388
2578	0.04656358522
2579	0.04655149919
2580	0.04652894299
2581	0.04650687558
2582	0.04649759913
2583	0.04648818181
2584	0.04646917226
2585	0.04646385912
2586	0.04646283618
2587	0.04645485303
2588	0.04644397671
2589	0.04643074084
2590	0.04641728119
2591	0.04640715125
2592	0.04639875952
2593	0.0463825351
2594	0.04636363497
2595	0.0463484306
2596	0.04633247478
2597	0.0463132516
2598	0.04630938777
2599	0.04629223395
2600	0.04627846122
2601	0.04626048234
2602	0.0462560895
2603	0.04623295811
2604	0.04622842548
2605	0.04620399646
2606	0.04619755888
2607	0.04618235288
2608	0.04615950089
2609	0.04615097108
2610	0.04614305112
2611	0.04613177125
2612	0.04612175616
2613	0.04611446942
2614	0.04609499838
2615	0.04608207279
2616	0.04606139869
2617	0.04606030952
2618	0.04604779653
2619	0.04603618075
2620	0.04602886634
2621	0.0460163623
2622	0.04600466896
2623	0.04599648456
2624	0.04597789428
2625	0.04595591924
2626	0.04593729341
2627	0.04593222157
2628	0.04593117217
2629	0.0459285575
2630	0.04592193382
2631	0.04590776571
2632	0.04590095195
2633	0.04589566472
2634	0.0458788099
2635	0.04585140522
2636	0.04583744923
2637	0.04583021293
2638	0.04580218981
2639	0.04578420593
2640	0.04576686479
2641	0.04575028565
2642	0.04573671913
2643	0.04571712557
2644	0.04569675468
2645	0.04568900324
2646	0.04567240794
2647	0.04566716173
2648	0.0456629367
2649	0.04565287342
2650	0.04563494719
2651	0.04562156904
2652	0.04560314418
2653	0.04559394106
2654	0.04558664551
2655	0.04556914302
2656	0.04555337458
2657	0.04553597697
2658	0.04552112283
2659	0.04549967496
2660	0.04549281119
2661	0.04548901497
2662	0.04548798777
2663	0.04547647881
2664	0.04546056717
2665	0.04545030359
2666	0.04543601072
2667	0.04542034988
2668	0.04539879313
2669	0.04537804056
2670	0.04535834005
2671	0.04534525983
2672	0.04533878373
2673	0.0453234871
2674	0.04530032993
2675	0.0452848528
2676	0.04527067829
2677	0.0452551898
2678	0.04523881926
2679	0.04523286232
2680	0.04521763501
2681	0.04520921329
2682	0.0451925051
2683	0.04517395826
2684	0.04515469802
2685	0.04513814454
2686	0.04513314719
2687	0.04512731362
2688	0.04511111278
2689	0.04509767647
2690	0.04507809897
2691	0.04507322814
2692	0.0450597132
2693	0.04505392287
2694	0.04503833403
2695	0.04502750969
2696	0.04501400349
2697	0.04500635179
2698	0.0449967331
2699	0.04497879416
2700	0.04495515598
2701	0.04494739596
2702	0.04494324193
2703	0.04492855454
2704	0.04491939787
2705	0.04489509901
2706	0.04489042723
2707	0.04487223721
2708	0.04487043885
2709	0.04485704652
2710	0.04485170756
2711	0.04484355913
2712	0.04482148683
2713	0.04480910488
2714	0.04480470127
2715	0.04479289752
2716	0.04477875261
2717	0.04475992914
2718	0.04474916535
2719	0.04474673215
2720	0.04474275601
2721	0.04472436612
2722	0.04470773506
2723	0.04469100995
2724	0.04468421683
2725	0.04467190828
2726	0.0446569776
2727	0.0446390613
2728	0.04461922629
2729	0.04460364937
2730	0.04458503149
2731	0.04457092643
2732	0.04455848227
2733	0.0445426687
2734	0.04452765158
2735	0.04451692536
2736	0.04450026051
2737	0.04449366924
2738	0.0444924164
2739	0.04447950294
2740	0.04447368036
2741	0.0444719622
2742	0.04446372814
2743	0.04445984066
2744	0.04445408774
2745	0.04444562068
2746	0.04443456959
2747	0.0444221549
2748	0.04441548392
2749	0.04439792723
2750	0.04437906642
2751	0.04436751732
2752	0.04436659639
2753	0.04434913286
2754	0.04434186666
2755	0.04432894527
2756	0.04431011402
2757	0.04429510953
2758	0.04429045088
2759	0.04428037283
2760	0.04427367625
2761	0.04426593157
2762	0.04426179541
2763	0.04425052804
2764	0.04423949657
2765	0.04421829061
2766	0.04419466068
2767	0.04418935516
2768	0.04417036448
2769	0.0441471529
2770	0.04412637908
2771	0.04411126204
2772	0.04410391234
2773	0.04408599766
2774	0.04407334945
2775	0.04406279253
2776	0.04405047031
2777	0.044038853
2778	0.04402926212
2779	0.04401813799
2780	0.04401327534
2781	0.04399796619
2782	0.04398524748
2783	0.04396961342
2784	0.04396800005
2785	0.04395013861
2786	0.04394197369
2787	0.04392620127
2788	0.04391153822
2789	0.04389722693
2790	0.0438814952
2791	0.04386811387
2792	0.04385111658
2793	0.04383553796
2794	0.04381597353
2795	0.04380763668
2796	0.04380633114
2797	0.04378733441
2798	0.04377879414
2799	0.04376680085
2800	0.04375886054
2801	0.04374513288
2802	0.0437375804
2803	0.04372268627
2804	0.04371549204
2805	0.04370871481
2806	0.04369248536
2807	0.04367649627
2808	0.04367566621
2809	0.04366396196
2810	0.04364527925
2811	0.04364441762
2812	0.04364003614
2813	0.04362892436
2814	0.04360576107
2815	0.04358404952
2816	0.04356667416
2817	0.04355738544
2818	0.04354773089
2819	0.04352693108
2820	0.04351588308
2821	0.04350024989
2822	0.04349385117
2823	0.04347892595
2824	0.04346766299
2825	0.0434523568
2826	0.04342989649
2827	0.04341621153
2828	0.0434020751
2829	0.04339243147
2830	0.04338740035
2831	0.04338646609
2832	0.04336858326
2833	0.04335269413
2834	0.04334352913
2835	0.04333354197
2836	0.0433195703
2837	0.04331469423
2838	0.04330800032
2839	0.04328815602
2840	0.04327886407
2841	0.04327475051
2842	0.04326473813
2843	0.04326258877
2844	0.04325450353
2845	0.04324039159
2846	0.0432286342
2847	0.04321165214
2848	0.04320311306
2849	0.04319930074
2850	0.04319557161
2851	0.04318605719
2852	0.04316698692
2853	0.04316489144
2854	0.04316116097
2855	0.04315580632
2856	0.04315133449
2857	0.04313258568
2858	0.04311957985
2859	0.04309863126
2860	0.04308207812
2861	0.04308125659
2862	0.04308045671
2863	0.04307745768
2864	0.04307033951
2865	0.04304749168
2866	0.04304375134
2867	0.04304296203
2868	0.04303622838
2869	0.04301334652
2870	0.04300546611
2871	0.04300008106
2872	0.04299642223
2873	0.0429797156
2874	0.04296831732
2875	0.0429548048
2876	0.04293813852
2877	0.04293225769
2878	0.04293061827
2879	0.04292633238
2880	0.04291432212
2881	0.04290791278
2882	0.04289871794
2883	0.04288937769
2884	0.04287307214
2885	0.04286196287
2886	0.04285008951
2887	0.04284473057
2888	0.04282918512
2889	0.04282844786
2890	0.04281811716
2891	0.04279999641
2892	0.04278092749
2893	0.04276482163
2894	0.04275804486
2895	0.04274291246
2896	0.04273062076
2897	0.04271088484
2898	0.04268718009
2899	0.04266792814
2900	0.04265276033
2901	0.04263745763
2902	0.04261913993
